,Datetime,Tweet Id,Username,Likes,Retweets,Text,token,tweet_tokens_WSW,tweet_tokens_stemmed
45,2023-03-15 05:33:29+00:00,1635876854359007237,fazzams,1,0,"Selain itu, meski padat agenda Islamisasi Pengetahuan, Maskam juga menggunakan pendekatan kultural dan juga sesekali merangkul tokoh2 lain (khususnya pas Ramadhan). 

Dan yang paling penting makan gratis tiap senin dan kamis wkwk","['selain', 'itu', 'meski', 'padat', 'agenda', 'islamisasi', 'pengetahuan', 'maskam', 'juga', 'menggunakan', 'pendekatan', 'kultural', 'dan', 'juga', 'sesekali', 'merangkul', 'tokoh', 'lain', 'khususnya', 'pas', 'ramadhan', 'dan', 'yang', 'paling', 'penting', 'makan', 'gratis', 'tiap', 'senin', 'dan', 'kamis', 'wkwk']","['padat', 'agenda', 'islamisasi', 'pengetahuan', 'maskam', 'pendekatan', 'kultural', 'merangkul', 'tokoh', 'pas', 'ramadhan', 'makan', 'gratis', 'senin', 'kamis', 'wkwk']","['padat', 'agenda', 'islamisasi', 'tahu', 'maskam', 'dekat', 'kultural', 'rangkul', 'tokoh', 'pas', 'ramadhan', 'makan', 'gratis', 'senin', 'kamis', 'wkwk']"
46,2023-03-15 05:33:02+00:00,1635876741012140033,Choheeteuk,0,0,"@Outstandjing Kayak warung makan bulek ku. Tiap ramadhan pasti tutup, tapi blio sudah ada tabungan buat keperluan selama ramadhan + 14 hari lebaran dan segala baju baru nya. Itu diluar tabungan pribadi untuk keperluan mendesak.","['kayak', 'warung', 'makan', 'bulek', 'ku', 'tiap', 'ramadhan', 'pasti', 'tutup', 'tapi', 'blio', 'sudah', 'ada', 'tabungan', 'buat', 'keperluan', 'selama', 'ramadhan', 'hari', 'lebaran', 'dan', 'segala', 'baju', 'baru', 'nya', 'itu', 'diluar', 'tabungan', 'pribadi', 'untuk', 'keperluan', 'mendesak']","['kayak', 'warung', 'makan', 'bulek', 'ku', 'ramadhan', 'tutup', 'blio', 'tabungan', 'keperluan', 'ramadhan', 'lebaran', 'baju', 'diluar', 'tabungan', 'pribadi', 'keperluan', 'mendesak']","['kayak', 'warung', 'makan', 'bulek', 'ku', 'ramadhan', 'tutup', 'blio', 'tabung', 'perlu', 'ramadhan', 'lebaran', 'baju', 'luar', 'tabung', 'pribadi', 'perlu', 'desak']"
47,2023-03-15 05:32:56+00:00,1635876713996636160,suucciii,0,0,pastinya 1 Ramadhan sih,"['pastinya', 'ramadhan', 'sih']","['pastinya', 'ramadhan']","['pasti', 'ramadhan']"
48,2023-03-15 05:32:40+00:00,1635876648561315840,RioRifqiR,1,0,"@kafiiel @GoldMine82 @persebayaupdate Feeling ku pemain asing sak negara ne Valente iku bek tengah asing pengganti ne Lelis 
Let's see 👀","['feeling', 'ku', 'pemain', 'asing', 'sak', 'negara', 'ne', 'valente', 'iku', 'bek', 'tengah', 'asing', 'pengganti', 'ne', 'lelis', 'lets', 'see']","['feeling', 'ku', 'pemain', 'asing', 'sak', 'negara', 'ne', 'valente', 'iku', 'bek', 'asing', 'pengganti', 'ne', 'lelis', 'lets', 'see']","['feeling', 'ku', 'main', 'asing', 'sak', 'negara', 'ne', 'valente', 'iku', 'bek', 'asing', 'ganti', 'ne', 'lis', 'lets', 'see']"
49,2023-03-15 05:32:39+00:00,1635876643574276096,ZakiHafifi,0,0,Bang haji ajak join tournament golf geng surau sempena nak sambut ramadhan. Surau mana aku tak tahu la.,"['bang', 'haji', 'ajak', 'join', 'tournament', 'golf', 'geng', 'surau', 'sempena', 'nak', 'sambut', 'ramadhan', 'surau', 'mana', 'aku', 'tak', 'tahu', 'la']","['bang', 'haji', 'ajak', 'join', 'tournament', 'golf', 'geng', 'surau', 'sempena', 'nak', 'sambut', 'ramadhan', 'surau', 'la']","['bang', 'haji', 'ajak', 'join', 'tournament', 'golf', 'geng', 'surau', 'sempena', 'nak', 'sambut', 'ramadhan', 'surau', 'la']"
50,2023-03-15 05:32:04+00:00,1635876494357729284,PRDepok,0,0,"5 Lagu Religi Islam Populer yang Lekat dengan Bulan Puasa, Cocok Didengarkan Jelang Ramadhan 2023 https://t.co/HJBBevFLrX","['lagu', 'religi', 'islam', 'populer', 'yang', 'lekat', 'dengan', 'bulan', 'puasa', 'cocok', 'didengarkan', 'jelang', 'ramadhan']","['lagu', 'religi', 'islam', 'populer', 'lekat', 'puasa', 'cocok', 'didengarkan', 'jelang', 'ramadhan']","['lagu', 'religi', 'islam', 'populer', 'lekat', 'puasa', 'cocok', 'dengar', 'jelang', 'ramadhan']"
51,2023-03-15 05:31:42+00:00,1635876405782380545,usd0llar,0,0,Bigwin sebelum ramadhan apa gabisa😭,"['bigwin', 'sebelum', 'ramadhan', 'apa', 'gabisa']","['bigwin', 'ramadhan', 'gabisa']","['bigwin', 'ramadhan', 'gabisa']"
52,2023-03-15 05:31:30+00:00,1635876355257823239,iMasjidPonorogo,0,0,"""Meraih Keutamaan Ramadhan "" || Ustadz Sukeri Abdillah MBA https://t.co/FpBnKCjGLE via @YouTube","['meraih', 'keutamaan', 'ramadhan', 'ustadz', 'sukeri', 'abdillah', 'mba', 'via']","['meraih', 'keutamaan', 'ramadhan', 'ustadz', 'sukeri', 'abdillah', 'mba', 'via']","['raih', 'utama', 'ramadhan', 'ustadz', 'sukeri', 'abdillah', 'mba', 'via']"
53,2023-03-15 05:31:21+00:00,1635876316955414531,Kopi_laut,0,0,"Saat ramadhan banyak orang berbagi makanan
Orang2 kenyang
Ga beli jajan","['saat', 'ramadhan', 'banyak', 'orang', 'berbagi', 'makanan', 'orang', 'kenyang', 'ga', 'beli', 'jajan']","['ramadhan', 'orang', 'berbagi', 'makanan', 'orang', 'kenyang', 'beli', 'jajan']","['ramadhan', 'orang', 'bagi', 'makan', 'orang', 'kenyang', 'beli', 'jajan']"
54,2023-03-15 05:31:20+00:00,1635876313096687618,fferdiansyah13_,0,0,8 hari lagi Ramadhan 🤲,"['hari', 'lagi', 'ramadhan']",['ramadhan'],['ramadhan']
55,2023-03-15 05:30:56+00:00,1635876210193608705,xxramaxx8,0,0,@erigostore Apanih jangan bikin penasaran mint ayo spill sekarang,"['apanih', 'jangan', 'bikin', 'penasaran', 'mint', 'ayo', 'spill', 'sekarang']","['apanih', 'penasaran', 'mint', 'ayo', 'spill']","['apanih', 'penasaran', 'mint', 'ayo', 'spill']"
56,2023-03-15 05:30:44+00:00,1635876160599932928,depok_pos,0,0,5 Persiapan Sambut Bulan Suci Ramadhan https://t.co/Tf3DZekGQ3 https://t.co/23mGcpKF25,"['persiapan', 'sambut', 'bulan', 'suci', 'ramadhan']","['persiapan', 'sambut', 'suci', 'ramadhan']","['siap', 'sambut', 'suci', 'ramadhan']"
57,2023-03-15 05:30:41+00:00,1635876149439135744,mhankumiz,1,0,@SWRKS_ @hariankompas Terbaiks mamang! 🔥🔥🔥,"['terbaiks', 'mamang']","['terbaiks', 'mamang']","['terbaiks', 'mamang']"
58,2023-03-15 05:30:27+00:00,1635876088059682817,YanGuning2,3,3,"Bismillah
Pemirsa promo terakhir Abon sapi hrga ada dibawah
Sepesial Hari terakhir waktunya 2 jam
Dibanting
100rb dpt 5 toples satuan 50rb
Yu persediaan buat stock ramadhan
Semoga Berkah🙏
Langsung DM/087869071655
Ijin tag
@zomet13 
@jaga_atitude 
@el__yassien 
@Gojekmilitan https://t.co/QIZfRChyy6","['bismillah', 'pemirsa', 'promo', 'terakhir', 'abon', 'sapi', 'hrga', 'ada', 'dibawah', 'sepesial', 'hari', 'terakhir', 'waktunya', 'jam', 'dibanting', 'rb', 'dpt', 'toples', 'satuan', 'rb', 'yu', 'persediaan', 'buat', 'stock', 'ramadhan', 'semoga', 'berkah', 'langsung', 'dm', 'ijin', 'tag', 'atitude', 'yassien']","['bismillah', 'pemirsa', 'promo', 'abon', 'sapi', 'hrga', 'dibawah', 'sepesial', 'jam', 'dibanting', 'rb', 'dpt', 'toples', 'satuan', 'rb', 'yu', 'persediaan', 'stock', 'ramadhan', 'semoga', 'berkah', 'langsung', 'dm', 'ijin', 'tag', 'atitude', 'yassien']","['bismillah', 'pirsa', 'promo', 'abon', 'sapi', 'hrga', 'bawah', 'sial', 'jam', 'banting', 'rb', 'dpt', 'toples', 'satu', 'rb', 'yu', 'sedia', 'stock', 'ramadhan', 'moga', 'berkah', 'langsung', 'dm', 'ijin', 'tag', 'atitude', 'yassien']"
59,2023-03-15 05:30:22+00:00,1635876068807835648,AqwaAsyraff,0,0,"Majority Melayu ni best dia satu je bg aku, aktiviti keagamaan tu ada, dulu ada tadarus bulan ramadhan, bacaan yassin, majlis khatam quran.","['majority', 'melayu', 'ni', 'best', 'dia', 'satu', 'je', 'bg', 'aku', 'aktiviti', 'keagamaan', 'tu', 'ada', 'dulu', 'ada', 'tadarus', 'bulan', 'ramadhan', 'bacaan', 'yassin', 'majlis', 'khatam', 'quran']","['majority', 'melayu', 'ni', 'best', 'je', 'bg', 'aktiviti', 'keagamaan', 'tu', 'tadarus', 'ramadhan', 'bacaan', 'yassin', 'majlis', 'khatam', 'quran']","['majority', 'melayu', 'ni', 'best', 'je', 'bg', 'aktiviti', 'agama', 'tu', 'tadarus', 'ramadhan', 'baca', 'yassin', 'majlis', 'khatam', 'quran']"
60,2023-03-15 05:30:19+00:00,1635876055834849280,_themukz_88,1,0,"@infomalang dan pak @yusufgunawan izin menyampaikan dapat dari grup WA, barangkali ada yang butuh terkait sewa tenan di bazaar ramadhan tahun ini. https://t.co/GBXK3MuXtg","['dan', 'pak', 'izin', 'menyampaikan', 'dapat', 'dari', 'grup', 'wa', 'barangkali', 'ada', 'yang', 'butuh', 'terkait', 'sewa', 'tenan', 'di', 'bazaar', 'ramadhan', 'tahun', 'ini']","['izin', 'grup', 'wa', 'barangkali', 'butuh', 'terkait', 'sewa', 'tenan', 'bazaar', 'ramadhan']","['izin', 'grup', 'wa', 'barangkali', 'butuh', 'kait', 'sewa', 'tenan', 'bazaar', 'ramadhan']"
61,2023-03-15 05:30:18+00:00,1635876052445847552,vivivahira,0,0,"Mari ibadah ramadhan dengan aman dan nyaman karena covid masih darurat. 

#CovidMasihAda
#EndemiCovid
#ProkesCovid https://t.co/fqjckS652Z","['mari', 'ibadah', 'ramadhan', 'dengan', 'aman', 'dan', 'nyaman', 'karena', 'covid', 'masih', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']"
62,2023-03-15 05:30:16+00:00,1635876042949705728,Utaratimes,0,0,"3 Shio Hoki Bakal Dapat Karir Tinggi Asal Rajin Sedekah Sepanjang Ramadhan 2023, Begini Prediksi Rezekinya https://t.co/t3yxdi2oS9","['shio', 'hoki', 'bakal', 'dapat', 'karir', 'tinggi', 'asal', 'rajin', 'sedekah', 'sepanjang', 'ramadhan', 'begini', 'prediksi', 'rezekinya']","['shio', 'hoki', 'karir', 'rajin', 'sedekah', 'ramadhan', 'prediksi', 'rezekinya']","['shio', 'hoki', 'karir', 'rajin', 'sedekah', 'ramadhan', 'prediksi', 'rezeki']"
63,2023-03-15 05:30:10+00:00,1635876018555846656,sinemart_ph,0,0,"Jawab pertanyaannya, bawa pulang uangnya! 
Cuma jawab pertanyaan aja bisa dapet uang? Ketemu sama artis lagi?! Siapa sih yang gamau!! Penasarankaann 🤭

Ramadhan seru dengan program baru penuh berkah! Nantikan Reality show terbaru #Perigut SEGERA hanya di @SCTV 👌 https://t.co/EPikPMJeCz","['jawab', 'pertanyaannya', 'bawa', 'pulang', 'uangnya', 'cuma', 'jawab', 'pertanyaan', 'aja', 'bisa', 'dapet', 'uang', 'ketemu', 'sama', 'artis', 'lagi', 'siapa', 'sih', 'yang', 'gamau', 'penasarankaann', 'ramadhan', 'seru', 'dengan', 'program', 'baru', 'penuh', 'berkah', 'nantikan', 'reality', 'show', 'terbaru', 'segera', 'hanya', 'di']","['pertanyaannya', 'bawa', 'pulang', 'uangnya', 'dapet', 'uang', 'ketemu', 'artis', 'gamau', 'penasarankaann', 'ramadhan', 'seru', 'program', 'penuh', 'berkah', 'nantikan', 'reality', 'show', 'terbaru']","['tanya', 'bawa', 'pulang', 'uang', 'dapet', 'uang', 'ketemu', 'artis', 'gamau', 'penasarankaann', 'ramadhan', 'seru', 'program', 'penuh', 'berkah', 'nanti', 'reality', 'show', 'baru']"
64,2023-03-15 05:30:09+00:00,1635876014458015747,ElaaTante,0,0,"Mari ibadah ramadhan dengan aman dan nyaman karena covid masih darurat. 

#CovidMasihAda
#EndemiCovid
#ProkesCovid https://t.co/ybLnWAjw3Q","['mari', 'ibadah', 'ramadhan', 'dengan', 'aman', 'dan', 'nyaman', 'karena', 'covid', 'masih', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']"
65,2023-03-15 05:29:59+00:00,1635875971105718275,0mandum,0,0,"banyak banget yang bikin spekulasi gajelas yang jatuhnya fitnah, kalem zee lumayan panen pahala sebelum ramadhan 😍🙏🏻 @A_ZeeJKT48","['banyak', 'banget', 'yang', 'bikin', 'spekulasi', 'gajelas', 'yang', 'jatuhnya', 'fitnah', 'kalem', 'zee', 'lumayan', 'panen', 'pahala', 'sebelum', 'ramadhan', 'zeejkt']","['banget', 'spekulasi', 'gajelas', 'jatuhnya', 'fitnah', 'kalem', 'zee', 'lumayan', 'panen', 'pahala', 'ramadhan', 'zeejkt']","['banget', 'spekulasi', 'gajelas', 'jatuh', 'fitnah', 'kalem', 'zee', 'lumayan', 'panen', 'pahala', 'ramadhan', 'zeejkt']"
66,2023-03-15 05:29:54+00:00,1635875949656043520,nurlinda1190,0,0,"Mari ibadah ramadhan dengan aman dan nyaman karena covid masih darurat. 

#CovidMasihAda
#EndemiCovid
#ProkesCovid https://t.co/zXP85iyGMp","['mari', 'ibadah', 'ramadhan', 'dengan', 'aman', 'dan', 'nyaman', 'karena', 'covid', 'masih', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']"
67,2023-03-15 05:29:42+00:00,1635875901610299392,jamaluddinyusr1,0,0,"Mari ibadah ramadhan dengan aman dan nyaman karena covid masih darurat. 

#CovidMasihAda
#EndemiCovid
#ProkesCovid https://t.co/hoUgDQnGQN","['mari', 'ibadah', 'ramadhan', 'dengan', 'aman', 'dan', 'nyaman', 'karena', 'covid', 'masih', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']"
68,2023-03-15 05:29:35+00:00,1635875872392757248,IqbalLu71838660,0,0,"@yossygirsang 
 Saya ingin sekali sebelum ramadhan tahun ini saya dapat melunasi hutang saya. Saya ingin ibadah dgn tenang. 🙏🙏","['saya', 'ingin', 'sekali', 'sebelum', 'ramadhan', 'tahun', 'ini', 'saya', 'dapat', 'melunasi', 'hutang', 'saya', 'saya', 'ingin', 'ibadah', 'dgn', 'tenang']","['ramadhan', 'melunasi', 'hutang', 'ibadah', 'tenang']","['ramadhan', 'lunas', 'hutang', 'ibadah', 'tenang']"
69,2023-03-15 05:29:35+00:00,1635875870337544192,yusufmanakarra,0,0,"Mari ibadah ramadhan dengan aman dan nyaman karena covid masih darurat. 

#CovidMasihAda
#EndemiCovid
#ProkesCovid https://t.co/eiG50KYUDB","['mari', 'ibadah', 'ramadhan', 'dengan', 'aman', 'dan', 'nyaman', 'karena', 'covid', 'masih', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']","['mari', 'ibadah', 'ramadhan', 'aman', 'nyaman', 'covid', 'darurat']"
70,2023-03-15 05:29:32+00:00,1635875860191539200,kodim0313kpr,0,0,"Antisipasi Lonjakan Harga Jelang Ramadhan, Babinsa Koramil 01/Bkn Cek Harga Sembako https://t.co/2ooCx4j4GE","['antisipasi', 'lonjakan', 'harga', 'jelang', 'ramadhan', 'babinsa', 'koramil', 'bkn', 'cek', 'harga', 'sembako']","['antisipasi', 'lonjakan', 'harga', 'jelang', 'ramadhan', 'babinsa', 'koramil', 'bkn', 'cek', 'harga', 'sembako']","['antisipasi', 'lonjak', 'harga', 'jelang', 'ramadhan', 'babinsa', 'koramil', 'bkn', 'cek', 'harga', 'sembako']"
71,2023-03-15 05:29:29+00:00,1635875846413258752,mikhsanr,0,0,@Eno_Bening kenjiihh,"['bening', 'kenjiihh']","['bening', 'kenjiihh']","['bening', 'kenjiihh']"
72,2023-03-15 05:29:09+00:00,1635875762627805184,ox_ramadhan2023,0,0,@the10xportfolio Tg Tiar yanti https://t.co/JQ1ZhTObz6,"['tg', 'tiar', 'yanti']","['tg', 'tiar', 'yanti']","['tg', 'tiar', 'yanti']"
73,2023-03-15 05:29:06+00:00,1635875749797441536,faiizhar,1,0,Done beli periuk nasi baru utk ramadhan 🤣 https://t.co/E8bU0Uhe77,"['done', 'beli', 'periuk', 'nasi', 'baru', 'utk', 'ramadhan']","['done', 'beli', 'periuk', 'nasi', 'ramadhan']","['done', 'beli', 'periuk', 'nasi', 'ramadhan']"
74,2023-03-15 05:29:02+00:00,1635875734815399936,PR_Tasikmalaya,0,0,Manfaatkan Pinjaman KUR BRI untuk Meningkatkan Performa Bisnis Anda di Bulan Ramadhan 2023 https://t.co/6r65BA1lKe,"['manfaatkan', 'pinjaman', 'kur', 'bri', 'untuk', 'meningkatkan', 'performa', 'bisnis', 'anda', 'di', 'bulan', 'ramadhan']","['manfaatkan', 'pinjaman', 'kur', 'bri', 'meningkatkan', 'performa', 'bisnis', 'ramadhan']","['manfaat', 'pinjam', 'kur', 'bri', 'tingkat', 'performa', 'bisnis', 'ramadhan']"
75,2023-03-15 05:28:55+00:00,1635875703207100418,arafah_ramadhan,1,0,@sjahtie terus salah nya gak punya ijasah apa selama dia jujur tidak memalsukan nya dgn gak punya ijasah dan membuat ijasah palsu itu yg melangar aturan,"['terus', 'salah', 'nya', 'gak', 'punya', 'ijasah', 'apa', 'selama', 'dia', 'jujur', 'tidak', 'memalsukan', 'nya', 'dgn', 'gak', 'punya', 'ijasah', 'dan', 'membuat', 'ijasah', 'palsu', 'itu', 'yg', 'melangar', 'aturan']","['salah', 'ijasah', 'jujur', 'memalsukan', 'ijasah', 'ijasah', 'palsu', 'melangar', 'aturan']","['salah', 'ijasah', 'jujur', 'palsu', 'ijasah', 'ijasah', 'palsu', 'melangar', 'atur']"
76,2023-03-15 05:28:02+00:00,1635875480548130817,GATRA_com,0,0,"Tekan Inflasi Pangan Saat Ramadhan, Pemerintah Salurkan Bansos Sembako

https://t.co/HT8DJXLo61","['tekan', 'inflasi', 'pangan', 'saat', 'ramadhan', 'pemerintah', 'salurkan', 'bansos', 'sembako']","['tekan', 'inflasi', 'pangan', 'ramadhan', 'pemerintah', 'salurkan', 'bansos', 'sembako']","['tekan', 'inflasi', 'pangan', 'ramadhan', 'perintah', 'salur', 'bansos', 'sembako']"
77,2023-03-15 05:27:50+00:00,1635875430946439169,mhankumiz,0,0,@WisnuPradanaArt Mau cari info bullish yg nongol tanyarl horror 🤣,"['mau', 'cari', 'info', 'bullish', 'yg', 'nongol', 'tanyarl', 'horror']","['cari', 'info', 'bullish', 'nongol', 'tanyarl', 'horror']","['cari', 'info', 'bullish', 'nongol', 'tanyarl', 'horror']"
78,2023-03-15 05:27:48+00:00,1635875423925207040,goatamine,0,0,"bentar lagi ramadhan, jadi gak sabar liat NCT di acara sahur","['bentar', 'lagi', 'ramadhan', 'jadi', 'gak', 'sabar', 'liat', 'nct', 'di', 'acara', 'sahur']","['bentar', 'ramadhan', 'sabar', 'liat', 'nct', 'acara', 'sahur']","['bentar', 'ramadhan', 'sabar', 'liat', 'nct', 'acara', 'sahur']"
79,2023-03-15 05:27:15+00:00,1635875285634789377,mhankumiz,0,0,"@Vegarifi I see, coba saya cek dulu deh. Nuhun infonya maskuh 🫶","['see', 'coba', 'saya', 'cek', 'dulu', 'deh', 'nuhun', 'infonya', 'maskuh']","['see', 'coba', 'cek', 'deh', 'nuhun', 'infonya', 'maskuh']","['see', 'coba', 'cek', 'deh', 'nuhun', 'info', 'maskuh']"
80,2023-03-15 05:26:40+00:00,1635875138834157570,iqbalabqi,0,0,"@kaxura5 @vvotanet Dia yang nge react dia yang nangis :"") wkwkw","['dia', 'yang', 'nge', 'react', 'dia', 'yang', 'nangis', 'wkwkw']","['nge', 'react', 'nangis', 'wkwkw']","['nge', 'react', 'nang', 'wkwkw']"
81,2023-03-15 05:26:39+00:00,1635875131699625984,alfa_ahmad,6,3,"Andai bisa meniru gaya usaha Alm. Ayah, selama puasa libur.
Kalo ada rezeki lebih ambil umroh 40 hr selama ramadhan, pulang pas syawal.

'mending fokus ibadah.
blm tentu ada umur sampai puasa depan.
umur manusia umumnya hny 60 thn, selebihnya bonus'

Usia 62 thn, beliau meninggal","['andai', 'bisa', 'meniru', 'gaya', 'usaha', 'alm', 'ayah', 'selama', 'puasa', 'libur', 'kalo', 'ada', 'rezeki', 'lebih', 'ambil', 'umroh', 'hr', 'selama', 'ramadhan', 'pulang', 'pas', 'syawal', 'mending', 'fokus', 'ibadah', 'blm', 'tentu', 'ada', 'umur', 'sampai', 'puasa', 'depan', 'umur', 'manusia', 'umumnya', 'hny', 'thn', 'selebihnya', 'bonus', 'usia', 'thn', 'beliau', 'meninggal']","['andai', 'meniru', 'gaya', 'usaha', 'alm', 'ayah', 'puasa', 'libur', 'rezeki', 'ambil', 'umroh', 'hr', 'ramadhan', 'pulang', 'pas', 'syawal', 'mending', 'fokus', 'ibadah', 'blm', 'umur', 'puasa', 'umur', 'manusia', 'hny', 'thn', 'selebihnya', 'bonus', 'usia', 'thn', 'beliau', 'meninggal']","['andai', 'tiru', 'gaya', 'usaha', 'alm', 'ayah', 'puasa', 'libur', 'rezeki', 'ambil', 'umroh', 'hr', 'ramadhan', 'pulang', 'pas', 'syawal', 'mending', 'fokus', 'ibadah', 'blm', 'umur', 'puasa', 'umur', 'manusia', 'hny', 'thn', 'lebih', 'bonus', 'usia', 'thn', 'beliau', 'tinggal']"
82,2023-03-15 05:26:28+00:00,1635875088624132097,iMasjidPonorogo,0,0,"Ustadz Dr Daud Rasyid | “Ramadhan,  Apa Yang Engkau Persiapkan Menyambut... https://t.co/buFKluVIbr via @YouTube","['ustadz', 'dr', 'daud', 'rasyid', 'ramadhan', 'apa', 'yang', 'engkau', 'persiapkan', 'menyambut', 'via']","['ustadz', 'dr', 'daud', 'rasyid', 'ramadhan', 'engkau', 'persiapkan', 'menyambut', 'via']","['ustadz', 'dr', 'daud', 'rasyid', 'ramadhan', 'engkau', 'siap', 'sambut', 'via']"
83,2023-03-15 05:26:27+00:00,1635875081791631361,niteatjacuzzi,0,0,"ntar pas Ramadhan dia ke sini ga ya ajg, kalo ngga ntar gua gada temen pushrank sampe sahur","['ntar', 'pas', 'ramadhan', 'dia', 'ke', 'sini', 'ga', 'ya', 'ajg', 'kalo', 'ngga', 'ntar', 'gua', 'gada', 'temen', 'pushrank', 'sampe', 'sahur']","['ntar', 'pas', 'ramadhan', 'ajg', 'ngga', 'ntar', 'gua', 'gada', 'temen', 'pushrank', 'sampe', 'sahur']","['ntar', 'pas', 'ramadhan', 'ajg', 'ngga', 'ntar', 'gua', 'gada', 'temen', 'pushrank', 'sampe', 'sahur']"
84,2023-03-15 05:26:23+00:00,1635875067832963074,kyoland0,0,0,"cuaca hujan dan dingin bikin mood jadi bagus, yang biasanya badmood kerjaan banyak tapi sekarang menikmati sambil dengerin lagu natal padahal bentar lagi bulan ramadhan, gata2 pungguang sabalah","['cuaca', 'hujan', 'dan', 'dingin', 'bikin', 'mood', 'jadi', 'bagus', 'yang', 'biasanya', 'badmood', 'kerjaan', 'banyak', 'tapi', 'sekarang', 'menikmati', 'sambil', 'dengerin', 'lagu', 'natal', 'padahal', 'bentar', 'lagi', 'bulan', 'ramadhan', 'gata', 'pungguang', 'sabalah']","['cuaca', 'hujan', 'dingin', 'mood', 'bagus', 'badmood', 'kerjaan', 'menikmati', 'dengerin', 'lagu', 'natal', 'bentar', 'ramadhan', 'gata', 'pungguang', 'sabalah']","['cuaca', 'hujan', 'dingin', 'mood', 'bagus', 'badmood', 'kerja', 'nikmat', 'dengerin', 'lagu', 'natal', 'bentar', 'ramadhan', 'gata', 'pungguang', 'saba']"
85,2023-03-15 05:26:22+00:00,1635875061080150016,mhankumiz,0,0,@codeerror_ Jangan ketawa andaaaaaaaa,"['jangan', 'ketawa', 'andaaaaaaaa']","['ketawa', 'andaaaaaaaa']","['ketawa', 'andaaaaaaaa']"
86,2023-03-15 05:26:07+00:00,1635875000266928128,mhankumiz,0,0,@oktavwp Serandom hatimu saat ini tidack???,"['serandom', 'hatimu', 'saat', 'ini', 'tidack']","['serandom', 'hatimu', 'tidack']","['serandom', 'hati', 'tidack']"
87,2023-03-15 05:26:06+00:00,1635874993308581889,yuk_ramadhan,0,0,@jihanicorn Akuuuuuuuuuu tp On nya selalu telat🤣,"['akuuuuuuuuuu', 'tp', 'on', 'nya', 'selalu', 'telat']","['akuuuuuuuuuu', 'tp', 'on', 'telat']","['akuuuuuuuuuu', 'tp', 'on', 'telat']"
88,2023-03-15 05:25:56+00:00,1635874952409915392,Adiieth_,0,0,"@Outstandjing Disini juga ada, uda legend banget. 1 minggu sebelum ramadhan tutup. 2-4 minggu setelah lebaran baru buka lagi. Bulek rawonnya bilang liburan sebulan dua bulan doang dalam setaun. Nikmatin hidup, nikmatin ramadhan, nikmatin kumpul keluarga di kampung.","['disini', 'juga', 'ada', 'uda', 'legend', 'banget', 'minggu', 'sebelum', 'ramadhan', 'tutup', 'minggu', 'setelah', 'lebaran', 'baru', 'buka', 'lagi', 'bulek', 'rawonnya', 'bilang', 'liburan', 'sebulan', 'dua', 'bulan', 'doang', 'dalam', 'setaun', 'nikmatin', 'hidup', 'nikmatin', 'ramadhan', 'nikmatin', 'kumpul', 'keluarga', 'di', 'kampung']","['uda', 'legend', 'banget', 'minggu', 'ramadhan', 'tutup', 'minggu', 'lebaran', 'buka', 'bulek', 'rawonnya', 'liburan', 'sebulan', 'doang', 'setaun', 'nikmatin', 'hidup', 'nikmatin', 'ramadhan', 'nikmatin', 'kumpul', 'keluarga', 'kampung']","['uda', 'legend', 'banget', 'minggu', 'ramadhan', 'tutup', 'minggu', 'lebaran', 'buka', 'bulek', 'rawon', 'libur', 'bulan', 'doang', 'taun', 'nikmatin', 'hidup', 'nikmatin', 'ramadhan', 'nikmatin', 'kumpul', 'keluarga', 'kampung']"
89,2023-03-15 05:25:27+00:00,1635874831387467777,LppTenggarong,0,0,MENJELANG BULAN RAMADHAN KALAPAS PEREMPUAN TENGGARONG MEMBERIKAN PENGARAHAN KEPADA JAJARAN PETUGAS PENGAMANAN https://t.co/DovSCnKsFW,"['menjelang', 'bulan', 'ramadhan', 'kalapas', 'perempuan', 'tenggarong', 'memberikan', 'pengarahan', 'kepada', 'jajaran', 'petugas', 'pengamanan']","['menjelang', 'ramadhan', 'kalapas', 'perempuan', 'tenggarong', 'pengarahan', 'jajaran', 'petugas', 'pengamanan']","['jelang', 'ramadhan', 'kalapas', 'perempuan', 'tenggarong', 'arah', 'jajar', 'tugas', 'aman']"
